gatId,gatIdGr,street,houseNo,eldership,place,longitude,latitude,fullAddress,people on street
61732,2658,Paeglinės Sodų 6-oji g.,8,Naujoji Vilnia,Vilnius,25.36851,54.67173,Paeglinės Sodų 6-oji g. 8,36
53646,2414,Kelmijos Sodų 4-oji g.,5,Naujininkai,Vilnius,25.24246,54.60794,Kelmijos Sodų 4-oji g. 5,19
60018,2599,Gurių Sodų 19-oji g.,45,Naujoji Vilnia,Vilnius,25.3619,54.65656,Gurių Sodų 19-oji g. 45,28
220330,3061,Mikalojaus Husoviano g.,24,Antakalnis,Vilnius,25.38713,54.80289,Mikalojaus Husoviano g. 24,28
31075,926,Geranainių g.,17,Naujininkai,Vilnius,25.24716,54.63169,Geranainių g. 17,39
67021,2740,Eglinės Sodų 2-oji g.,23,Naujoji Vilnia,Vilnius,25.44549,54.70478,Eglinės Sodų 2-oji g. 23,31
53492,2337,Rodūnios Sodų 4-oji g.,6,Naujininkai,Vilnius,25.27738,54.63014,Rodūnios Sodų 4-oji g. 6,22
29361,877,Stanislovo Kerbedžio g.,25,Antakalnis,Vilnius,25.37104,54.72243,Stanislovo Kerbedžio g. 25,38
215865,3049,Salpos g.,15,Paneriai,Vilnius,25.1431,54.59343,Salpos g. 15,28
48714,1647,Dedeliškių g.,11,Paneriai,Vilnius,25.09035,54.63211,Dedeliškių g. 11,26
61722,2653,Sviliškių g.,16,Pašilaičiai,Vilnius,25.21585,54.73199,Sviliškių g. 16,1438
55070,2530,Arimų Sodų 1-oji g.,8,Naujoji Vilnia,Vilnius,25.43225,54.70486,Arimų Sodų 1-oji g. 8,17
22172,324,Malūnų g.,6B,Senamiestis,Vilnius,25.29441,54.68082,Malūnų g. 6B,122
210825,2994,Kirkuto al.,5A,Rasos,Vilnius,25.30951,54.68724,Kirkuto al. 5A,0
22470,638,Zarasų g.,13,Senamiestis,Vilnius,25.31161,54.67999,Zarasų g. 13,41
53602,2392,Uosių Sodų 1-oji g.,17,Naujoji Vilnia,Vilnius,25.37937,54.70531,Uosių Sodų 1-oji g. 17,14
53674,2428,Kelmijos Sodų 18-oji g.,29,Naujininkai,Vilnius,25.25003,54.60465,Kelmijos Sodų 18-oji g. 29,24
21967,111,Eglių g.,33,Vilkpėdė,Vilnius,25.24881,54.67007,Eglių g. 33,159
220363,3063,Mykolės Krinickaitės g.,8,Paneriai,Vilnius,25.11313,54.63631,Mykolės Krinickaitės g. 8,8
52090,2139,Vengrų g.,8,Naujoji Vilnia,Vilnius,25.34654,54.65239,Vengrų g. 8,34
26756,1987,Vėsos g.,12,Paneriai,Vilnius,25.1428,54.59966,Vėsos g. 12,27
53832,2507,Viršupio Sodų 9-oji g.,2,Antakalnis,Vilnius,25.35771,54.71186,Viršupio Sodų 9-oji g. 2,59
60040,2610,Gurių Sodų 30-oji g.,2,Naujoji Vilnia,Vilnius,25.36543,54.65851,Gurių Sodų 30-oji g. 2,30
28032,805,Felikso Vaitkaus g.,2,Naujininkai,Vilnius,25.27537,54.6434,Felikso Vaitkaus g. 2,0
53550,2366,Gurių Sodų 13-oji g.,11,Naujoji Vilnia,Vilnius,25.34943,54.65926,Gurių Sodų 13-oji g. 11,24
85838,2860,Kairėnės Sodų 4-oji g.,11,Antakalnis,Vilnius,25.39102,54.74282,Kairėnės Sodų 4-oji g. 11,1
22426,590,Vaivorykštės g.,2,Naujininkai,Vilnius,25.27928,54.66317,Vaivorykštės g. 2,124
53802,2492,Kelmijos Sodų 82-oji g.,22,Naujininkai,Vilnius,25.26494,54.60221,Kelmijos Sodų 82-oji g. 22,38
53562,2372,Paeglinės Sodų 5-oji g.,9,Naujoji Vilnia,Vilnius,25.36814,54.67209,Paeglinės Sodų 5-oji g. 9,49
28035,806,Žygimanto Liauksmino g.,1,Senamiestis,Vilnius,25.28419,54.687,Žygimanto Liauksmino g. 1,12
50340,1790,Sakalaičių Sodų 1-oji g.,28,Naujininkai,Vilnius,25.27185,54.61321,Sakalaičių Sodų 1-oji g. 28,24
259413,3218,Krautuvių g.,43,Paneriai,Vilnius,25.12199,54.65979,Krautuvių g. 43,0
22040,186,Malonioji g.,20,Žvėrynas,Vilnius,25.25712,54.69504,Malonioji g. 20,116
22208,363,Nasturtų g.,3B,Naujoji Vilnia,Vilnius,25.44387,54.68836,Nasturtų g. 3B,77
22081,230,Katedros a.,3,Senamiestis,Vilnius,25.28865,54.68579,Katedros a. 3,0
30998,923,A. Kulviečio g.,38,Naujoji Vilnia,Vilnius,25.40895,54.70004,A. Kulviečio g. 38,61
53784,2483,Kelmijos Sodų 73-ioji g.,21,Naujininkai,Vilnius,25.26753,54.59479,Kelmijos Sodų 73-ioji g. 21,31
53668,2425,Kelmijos Sodų 15-oji g.,3,Naujininkai,Vilnius,25.24557,54.60593,Kelmijos Sodų 15-oji g. 3,12
21986,130,Gaono g.,3,Senamiestis,Vilnius,25.2864,54.68089,Gaono g. 3,31
22285,444,Raistelių g.,1A,Paneriai,Vilnius,25.21749,54.60826,Raistelių g. 1A,35
21948,92,Debesijos g.,8A,Antakalnis,Vilnius,25.31881,54.70185,Debesijos g. 8A,627
22401,563,Tverečiaus g.,26A,Antakalnis,Vilnius,25.32129,54.71672,Tverečiaus g. 26A,746
21910,52,Baravykų g.,10,Paneriai,Vilnius,25.17234,54.62991,Baravykų g. 10,50
50702,1894,Pagubės Sodų 27-oji g.,3,Verkiai,Vilnius,25.3192,54.81429,Pagubės Sodų 27-oji g. 3,12
22325,484,Saulėgrąžų g.,9A,Rasos,Vilnius,25.31167,54.67448,Saulėgrąžų g. 9A,37
22143,293,Linų g.,3A,Naujoji Vilnia,Vilnius,25.35739,54.67706,Linų g. 3A,38
22008,152,Gluosnių g.,5,Naujoji Vilnia,Vilnius,25.41191,54.69598,Gluosnių g. 5,55
22539,1135,Gedvydžių g.,16A,Fabijoniškės,Vilnius,25.23597,54.73952,Gedvydžių g. 16A,2992
22445,610,Rolando Jankausko g.,6C,Karoliniškės,Vilnius,25.20495,54.69047,Rolando Jankausko g. 6C,1357
50284,1762,Babinių Sodų 10-oji g.,21,Verkiai,Vilnius,25.34889,54.76854,Babinių Sodų 10-oji g. 21,35
22071,219,Kampo g.,9,Naujoji Vilnia,Vilnius,25.41718,54.69645,Kampo g. 9,49
61720,2652,Pušaloto g.,30,Pašilaičiai,Vilnius,25.21056,54.73243,Pušaloto g. 30,0
22196,349,Moksleivių g.,2,Paneriai,Vilnius,25.18129,54.62462,Moksleivių g. 2,3
53384,2283,Vinciūniškių Sodų 3-ioji g.,21A,Antakalnis,Vilnius,25.3957,54.75823,Vinciūniškių Sodų 3-ioji g. 21A,21
53302,2242,Pupojų Sodų 1-oji g.,15,Antakalnis,Vilnius,25.37859,54.71614,Pupojų Sodų 1-oji g. 15,13
60630,2618,Pranapolio g.,7A,Paneriai,Vilnius,25.1041,54.64667,Pranapolio g. 7A,26
22376,537,Tako g.,12,Naujoji Vilnia,Vilnius,25.41997,54.69862,Tako g. 12,46
22091,240,Kibirkšties g.,5,Paneriai,Vilnius,25.18333,54.63498,Kibirkšties g. 5,104
50654,1870,Pagubės Sodų 3-ioji g.,20,Verkiai,Vilnius,25.32567,54.80404,Pagubės Sodų 3-ioji g. 20,31
26742,2028,Vaikų g.,9A,Naujininkai,Vilnius,25.26127,54.60819,Vaikų g. 9A,1037
50314,1777,Babinių Sodų 25-oji g.,58,Verkiai,Vilnius,25.36024,54.77224,Babinių Sodų 25-oji g. 58,71
53456,2319,Salininkų Sodų 3-ioji g.,25,Naujininkai,Vilnius,25.28254,54.62094,Salininkų Sodų 3-ioji g. 25,23
29992,2083,Tylioji g.,14,Paneriai,Vilnius,25.09182,54.62467,Tylioji g. 14,58
22096,245,Klinikų g.,3,Antakalnis,Vilnius,25.31397,54.70855,Klinikų g. 3,186
48902,1608,Skersinės Sodų 4-oji g.,1,Verkiai,Vilnius,25.26866,54.769,Skersinės Sodų 4-oji g. 1,47
22084,233,Kazliškių g.,6,Žirmūnai,Vilnius,25.28906,54.69971,Kazliškių g. 6,685
22203,358,Vytauto Vaitkaus g.,7,Karoliniškės,Vilnius,25.22543,54.69846,Vytauto Vaitkaus g. 7,1357
21921,65,Bitininkų g.,1C,Verkiai,Vilnius,25.27239,54.74102,Bitininkų g. 1C,1316
32109,986,Brastos g.,95,Verkiai,Vilnius,25.37018,54.77577,Brastos g. 95,121
22439,604,Veprių g.,13,Šnipiškės,Vilnius,25.27584,54.7004,Veprių g. 13,75
53804,2493,Kelmijos Sodų 83-ioji g.,19,Naujininkai,Vilnius,25.26515,54.60308,Kelmijos Sodų 83-ioji g. 19,18
67030,2744,Eglinės Sodų 10-oji g.,26,Naujoji Vilnia,Vilnius,25.45204,54.70217,Eglinės Sodų 10-oji g. 26,36
53280,2231,Konservatorijos Sodų 3-ioji g.,28,Antakalnis,Vilnius,25.37824,54.78025,Konservatorijos Sodų 3-ioji g. 28,39
29988,2022,Šernų g.,20,Paneriai,Vilnius,25.17127,54.58021,Šernų g. 20,11
53606,2394,Uosių Sodų 3-ioji g.,10,Naujoji Vilnia,Vilnius,25.38112,54.70548,Uosių Sodų 3-ioji g. 10,11
53376,2279,Rudausių Sodų 12-oji g.,3,Antakalnis,Vilnius,25.36456,54.76466,Rudausių Sodų 12-oji g. 3,18
53848,2515,Viršupio Sodų 17-oji g.,3,Antakalnis,Vilnius,25.3553,54.7148,Viršupio Sodų 17-oji g. 3,34
259323,3222,Užilgių g.,48,Paneriai,Vilnius,25.05595,54.6314,Užilgių g. 48,31
69212,2809,Vyrių Sodų 2-oji g.,11,Antakalnis,Vilnius,25.36226,54.81052,Vyrių Sodų 2-oji g. 11,4
53350,2266,Rokantiškių Sodų 9-oji g.,6,Antakalnis,Vilnius,25.37645,54.70698,Rokantiškių Sodų 9-oji g. 6,52
50336,1788,Gurių Sodų 3-ioji g.,5,Naujoji Vilnia,Vilnius,25.33836,54.66005,Gurių Sodų 3-ioji g. 5,34
53738,2460,Kelmijos Sodų 50-oji g.,32,Naujininkai,Vilnius,25.2585,54.59983,Kelmijos Sodų 50-oji g. 32,32
50716,1901,Ožkinių Sodų 6-oji g.,5,Verkiai,Vilnius,25.37123,54.77239,Ožkinių Sodų 6-oji g. 5,15
49190,1640,Tabariškių g.,18,Naujininkai,Vilnius,25.24616,54.63153,Tabariškių g. 18,24
21890,29,Arklių g.,22B,Senamiestis,Vilnius,25.28601,54.67492,Arklių g. 22B,81
103602,2922,Dargiliškių g.,10,Naujininkai,Vilnius,25.25649,54.6378,Dargiliškių g. 10,54
226467,3075,Danielių g.,6,Žvėrynas,Vilnius,25.24888,54.69913,Danielių g. 6,114
29258,872,Giedros g.,4,Antakalnis,Vilnius,25.38538,54.72845,Giedros g. 4,82
53256,2218,Karačiūnų Sodų 10-oji g.,6,Antakalnis,Vilnius,25.40569,54.774,Karačiūnų Sodų 10-oji g. 6,13
51050,1935,K. Petrausko g.,2,Lazdynai,Vilnius,25.19152,54.67711,K. Petrausko g. 2,0
22509,678,Dariaus Gerbutavičiaus g.,12A,Karoliniškės,Vilnius,25.20878,54.69313,Dariaus Gerbutavičiaus g. 12A,1713
31869,943,Jadvygos Čiurlionytės g.,5,Naujoji Vilnia,Vilnius,25.39517,54.7044,Jadvygos Čiurlionytės g. 5,27
22159,309,M. Antokolskio g.,16A,Senamiestis,Vilnius,25.28571,54.67936,M. Antokolskio g. 16A,40
51060,1940,Laurų Sodų 4-oji g.,42,Antakalnis,Vilnius,25.37908,54.78944,Laurų Sodų 4-oji g. 42,69
21965,109,Dūkštų g.,11A,Šeškinė,Vilnius,25.23986,54.71362,Dūkštų g. 11A,2664
21904,46,Gudų g.,5A,Naujininkai,Vilnius,25.28715,54.66781,Gudų g. 5A,406
100238,2897,Javų g.,21,Naujininkai,Vilnius,25.2746,54.65678,Javų g. 21,4
22135,285,Liejyklos g.,6,Senamiestis,Vilnius,25.28204,54.6835,Liejyklos g. 6,46
31888,963,Svyrių g.,1,Naujoji Vilnia,Vilnius,25.41598,54.67806,Svyrių g. 1,21
22387,548,Topolių g.,7,Naujoji Vilnia,Vilnius,25.41226,54.69706,Topolių g. 7,41
22115,264,Kviečių g.,2B,Verkiai,Vilnius,25.27378,54.74214,Kviečių g. 2B,484
24727,777,Priekalo g.,9,Naujoji Vilnia,Vilnius,25.40995,54.69207,Priekalo g. 9,0
22171,323,Maišiagalos g.,35A,Šnipiškės,Vilnius,25.28333,54.71218,Maišiagalos g. 35A,141
53228,2204,Juodvarnių Sodų 24-oji g.,37,Antakalnis,Vilnius,25.39015,54.72333,Juodvarnių Sodų 24-oji g. 37,54
49986,1689,Deimenos g.,7,Pilaitė,Vilnius,25.17547,54.72352,Deimenos g. 7,10
22227,382,Paberžės g.,5A,Šeškinė,Vilnius,25.25477,54.71541,Paberžės g. 5A,1805
22541,1264,Miežių g.,21,Verkiai,Vilnius,25.26882,54.74446,Miežių g. 21,243
28292,859,Zanavykų g.,8A,Naujininkai,Vilnius,25.28372,54.66617,Zanavykų g. 8A,1116
28271,837,Neužmirštuolių g.,14,Lazdynai,Vilnius,25.21558,54.66492,Neužmirštuolių g. 14,548
22255,410,Pempių g.,8B,Naujoji Vilnia,Vilnius,25.42739,54.70672,Pempių g. 8B,12
28262,828,Koklių g.,25,Antakalnis,Vilnius,25.36896,54.72416,Koklių g. 25,55
53386,2284,Vinciūniškių Sodų 4-oji g.,3,Antakalnis,Vilnius,25.39611,54.76017,Vinciūniškių Sodų 4-oji g. 3,26
60636,2621,Svyronės g.,13,Paneriai,Vilnius,25.0881,54.65157,Svyronės g. 13,67
28247,812,Užtvankos g.,1A,Naujoji Vilnia,Vilnius,25.37923,54.69659,Užtvankos g. 1A,30
21887,26,Apkasų g.,21A,Žirmūnai,Vilnius,25.28832,54.70541,Apkasų g. 21A,2145
53608,2395,Uosių Sodų 4-oji g.,7,Naujoji Vilnia,Vilnius,25.38153,54.70562,Uosių Sodų 4-oji g. 7,10
49946,1669,Punto g.,6,Verkiai,Vilnius,25.25726,54.74376,Punto g. 6,24
22212,367,Naujininkų g.,4A,Naujininkai,Vilnius,25.29038,54.66792,Naujininkų g. 4A,459
59924,2586,Uosių Sodų 21-oji g.,10,Naujoji Vilnia,Vilnius,25.3909,54.70281,Uosių Sodų 21-oji g. 10,25
53338,2260,Rokantiškių Sodų 3-ioji g.,24,Antakalnis,Vilnius,25.38134,54.70974,Rokantiškių Sodų 3-ioji g. 24,21
24264,718,J. Kėkšto g.,10,Naujoji Vilnia,Vilnius,25.42156,54.70917,J. Kėkšto g. 10,20
69206,2806,Šilėnų Sodų 8-oji g.,25,Antakalnis,Vilnius,25.43796,54.75336,Šilėnų Sodų 8-oji g. 25,25
69218,2812,Vismaliukų Sodų 2-oji g.,27,Antakalnis,Vilnius,25.4259,54.75317,Vismaliukų Sodų 2-oji g. 27,50
22239,394,Panevėžio g.,31A,Naujininkai,Vilnius,25.28311,54.66281,Panevėžio g. 31A,718
53604,2393,Uosių Sodų 2-oji g.,10,Naujoji Vilnia,Vilnius,25.38028,54.70536,Uosių Sodų 2-oji g. 10,21
24738,788,Ugnies g.,4,Verkiai,Vilnius,25.34629,54.78147,Ugnies g. 4,21
53122,2151,Dvarčionių Sodų 2-oji g.,5,Antakalnis,Vilnius,25.37667,54.72537,Dvarčionių Sodų 2-oji g. 5,30
50026,1709,Valtarkiemio g.,7,Pilaitė,Vilnius,25.177,54.71214,Valtarkiemio g. 7,59
22204,359,Mėsinių g.,4,Senamiestis,Vilnius,25.28481,54.67803,Mėsinių g. 4,61
53816,2499,Viršupio Sodų 1-oji g.,37,Antakalnis,Vilnius,25.35508,54.71073,Viršupio Sodų 1-oji g. 37,49
52034,2111,Pabarės g.,2,Naujininkai,Vilnius,25.285,54.65982,Pabarės g. 2,32
50614,1850,Avilių g.,7,Paneriai,Vilnius,25.07757,54.65147,Avilių g. 7,0
53364,2273,Rudausių Sodų 6-oji g.,25,Antakalnis,Vilnius,25.36639,54.7618,Rudausių Sodų 6-oji g. 25,31
72636,2826,Kalvų Sodų 2-oji g.,5,Antakalnis,Vilnius,25.37815,54.71052,Kalvų Sodų 2-oji g. 5,21
53518,2350,Rodūnios Sodų 17-oji g.,8,Naujininkai,Vilnius,25.27237,54.62172,Rodūnios Sodų 17-oji g. 8,12
22372,533,T. Vrublevskio g.,4A,Senamiestis,Vilnius,25.28611,54.68709,T. Vrublevskio g. 4A,54
53352,2267,Rokantiškių Sodų 10-oji g.,17,Antakalnis,Vilnius,25.37533,54.70928,Rokantiškių Sodų 10-oji g. 17,39
53728,2455,Kelmijos Sodų 45-oji g.,11,Naujininkai,Vilnius,25.25675,54.60086,Kelmijos Sodų 45-oji g. 11,13
63870,2703,Liepsnos g.,3,Vilkpėdė,Vilnius,25.21798,54.64944,Liepsnos g. 3,1
50036,1714,Žuvininkų g.,13,Pilaitė,Vilnius,25.17785,54.71669,Žuvininkų g. 13,35
50622,1854,Dobrovolės g.,129,Paneriai,Vilnius,25.06952,54.61648,Dobrovolės g. 129,3
53792,2487,Kelmijos Sodų 77-oji g.,1,Naujininkai,Vilnius,25.26847,54.59918,Kelmijos Sodų 77-oji g. 1,19
50330,1785,Verkių Sodų 5-oji g.,60B,Verkiai,Vilnius,25.34966,54.75904,Verkių Sodų 5-oji g. 60B,99
53650,2416,Kelmijos Sodų 6-oji g.,7,Naujininkai,Vilnius,25.24252,54.60718,Kelmijos Sodų 6-oji g. 7,14
50718,1902,Ožkinių Sodų 7-oji g.,5,Verkiai,Vilnius,25.37149,54.7728,Ožkinių Sodų 7-oji g. 5,30
61734,2659,Paeglinės Sodų 7-oji g.,14,Naujoji Vilnia,Vilnius,25.36868,54.67122,Paeglinės Sodų 7-oji g. 14,30
51850,1980,J. Kubiliaus g.,21,Žirmūnai,Vilnius,25.30109,54.71319,J. Kubiliaus g. 21,463
76628,2832,Pilikonių g.,28,Naujininkai,Vilnius,25.294,54.61651,Pilikonių g. 28,58
21974,118,Etmonų g.,6,Senamiestis,Vilnius,25.28698,54.67663,Etmonų g. 6,20
69192,2799,Šilėnų Sodų 1-oji g.,6,Antakalnis,Vilnius,25.43475,54.75174,Šilėnų Sodų 1-oji g. 6,2
67007,2734,Arimų Sodų 6-oji g.,27,Naujoji Vilnia,Vilnius,25.43447,54.70872,Arimų Sodų 6-oji g. 27,24
59936,2592,Uosių Sodų 27-oji g.,10,Naujoji Vilnia,Vilnius,25.39129,54.70132,Uosių Sodų 27-oji g. 10,19
30664,911,Igno Šimulionio g.,8A,Karoliniškės,Vilnius,25.22512,54.69578,Igno Šimulionio g. 8A,1400
21886,25,Anykščių g.,2,Šeškinė,Vilnius,25.25364,54.70562,Anykščių g. 2,75
50064,1728,Bajorų Sodų 13-oji g.,18,Verkiai,Vilnius,25.25313,54.7571,Bajorų Sodų 13-oji g. 18,37
50418,1819,Birelių Sodų 13-oji g.,17,Verkiai,Vilnius,25.33383,54.82214,Birelių Sodų 13-oji g. 17,16
53708,2445,Kelmijos Sodų 35-oji g.,11,Naujininkai,Vilnius,25.24662,54.59721,Kelmijos Sodų 35-oji g. 11,8
22520,689,Žiedų g.,36A,Naujoji Vilnia,Vilnius,25.35914,54.67398,Žiedų g. 36A,71
53628,2405,Uosių Sodų 14-oji g.,19,Naujoji Vilnia,Vilnius,25.38975,54.70432,Uosių Sodų 14-oji g. 19,21
22140,290,Ligoninės g.,3C,Senamiestis,Vilnius,25.28194,54.67647,Ligoninės g. 3C,179
53818,2500,Viršupio Sodų 2-oji g.,25,Antakalnis,Vilnius,25.3524,54.71146,Viršupio Sodų 2-oji g. 25,44
53394,2288,Vinciūniškių Sodų 8-oji g.,10,Antakalnis,Vilnius,25.39668,54.76098,Vinciūniškių Sodų 8-oji g. 10,13
22183,335,Meldų g.,9,Antakalnis,Vilnius,25.41454,54.72851,Meldų g. 9,35
53362,2272,Rudausių Sodų 5-oji g.,21,Antakalnis,Vilnius,25.36896,54.76119,Rudausių Sodų 5-oji g. 21,59
22411,574,Užkiemio g.,4,Naujoji Vilnia,Vilnius,25.42043,54.7,Užkiemio g. 4,31
28267,833,Mečetės g.,1A,Naujamiestis,Vilnius,25.26737,54.69392,Mečetės g. 1A,39
22357,517,Stiklių g.,8,Senamiestis,Vilnius,25.28642,54.6799,Stiklių g. 8,113
53300,2241,Mileišiškių Sodų 9-oji g.,14,Antakalnis,Vilnius,25.34649,54.71528,Mileišiškių Sodų 9-oji g. 14,0
55072,2531,Arimų Sodų 2-oji g.,3,Naujoji Vilnia,Vilnius,25.43366,54.70458,Arimų Sodų 2-oji g. 3,39
51082,1951,Ožkinių Sodų 11-oji g.,18A,Verkiai,Vilnius,25.37465,54.77742,Ožkinių Sodų 11-oji g. 18A,30
102960,2913,Garšvėnų g.,2A,Verkiai,Vilnius,25.30023,54.77099,Garšvėnų g. 2A,27
53402,2292,Vinciūniškių Sodų 12-oji g.,1,Antakalnis,Vilnius,25.39961,54.76137,Vinciūniškių Sodų 12-oji g. 1,9
49962,1677,Balsių Sodų 4-oji g.,25,Verkiai,Vilnius,25.34314,54.78632,Balsių Sodų 4-oji g. 25,14
53720,2451,Kelmijos Sodų 41-oji g.,28,Naujininkai,Vilnius,25.2468,54.59116,Kelmijos Sodų 41-oji g. 28,49
50362,1801,Sakalaičių Sodų 12-oji g.,7,Naujininkai,Vilnius,25.25974,54.61471,Sakalaičių Sodų 12-oji g. 7,15
59918,2583,Uosių Sodų 18-oji g.,16,Naujoji Vilnia,Vilnius,25.39038,54.70356,Uosių Sodų 18-oji g. 16,30
21898,39,Aukų g.,2A,Naujamiestis,Vilnius,25.27051,54.68791,Aukų g. 2A,56
31863,937,Čepkelių g.,6,Naujoji Vilnia,Vilnius,25.3958,54.70446,Čepkelių g. 6,67
22447,612,Viksvų g.,4,Antakalnis,Vilnius,25.40706,54.72378,Viksvų g. 4,14
22222,377,P. Klimo g.,7,Naujamiestis,Vilnius,25.25944,54.68112,P. Klimo g. 7,36
53632,2407,Ribiškių Sodų 1-oji g.,12A,Rasos,Vilnius,25.3121,54.65463,Ribiškių Sodų 1-oji g. 12A,27
50008,1700,Pervalkos g.,7,Pilaitė,Vilnius,25.17321,54.71329,Pervalkos g. 7,0
31862,936,Švendubrės g.,7,Naujoji Vilnia,Vilnius,25.4014,54.70227,Švendubrės g. 7,33
26749,2032,Pranciškaus Žvirkos g.,6,Naujininkai,Vilnius,25.26128,54.60631,Pranciškaus Žvirkos g. 6,28
53452,2317,Salininkų Sodų 1-oji g.,18A,Naujininkai,Vilnius,25.28411,54.62012,Salininkų Sodų 1-oji g. 18A,44
53794,2488,Kelmijos Sodų 78-oji g.,1,Naujininkai,Vilnius,25.26816,54.59984,Kelmijos Sodų 78-oji g. 1,12
67040,2749,Ivaniškių Sodų 5-oji g.,6,Naujoji Vilnia,Vilnius,25.46318,54.70748,Ivaniškių Sodų 5-oji g. 6,10
31882,957,Lipniškių g.,3,Naujoji Vilnia,Vilnius,25.42855,54.67531,Lipniškių g. 3,40
53184,2182,Juodvarnių Sodų 2-oji g.,12,Antakalnis,Vilnius,25.37776,54.72209,Juodvarnių Sodų 2-oji g. 12,7
49948,1670,Visorių Sodų 20-oji g.,13,Verkiai,Vilnius,25.25859,54.74458,Visorių Sodų 20-oji g. 13,6
24720,769,D. Malinausko g.,14,Naujoji Vilnia,Vilnius,25.41886,54.70941,D. Malinausko g. 14,43
50348,1794,Sakalaičių Sodų 5-oji g.,21,Naujininkai,Vilnius,25.267,54.61374,Sakalaičių Sodų 5-oji g. 21,95
50416,1818,Birelių Sodų 12-oji g.,2,Verkiai,Vilnius,25.33186,54.8234,Birelių Sodų 12-oji g. 2,30
53658,2420,Kelmijos Sodų 10-oji g.,19,Naujininkai,Vilnius,25.24087,54.60461,Kelmijos Sodų 10-oji g. 19,51
53786,2484,Kelmijos Sodų 74-oji g.,21,Naujininkai,Vilnius,25.26886,54.59688,Kelmijos Sodų 74-oji g. 21,31
53186,2183,Juodvarnių Sodų 3-ioji g.,185,Antakalnis,Vilnius,25.37866,54.72172,Juodvarnių Sodų 3-ioji g. 185,12
21961,105,Durpių g.,22A,Šnipiškės,Vilnius,25.27541,54.7094,Durpių g. 22A,102
21957,101,Draugystės g.,7,Naujoji Vilnia,Vilnius,25.41883,54.69732,Draugystės g. 7,118
50272,1756,Babinių Sodų 4-oji g.,7,Verkiai,Vilnius,25.34925,54.77297,Babinių Sodų 4-oji g. 7,16
22153,303,Lukiškių a.,18,Naujamiestis,Vilnius,25.27203,54.68885,Lukiškių a. 18,0
30526,2016,Apuokų g.,15,Paneriai,Vilnius,25.17146,54.58041,Apuokų g. 15,32
321263,3569,Vytauto Nasvyčio g.,6,Šnipiškės,Vilnius,25.2685,54.69742,Vytauto Nasvyčio g. 6,1
109326,2940,Gedimino Baravyko g.,3,Šnipiškės,Vilnius,25.26574,54.69778,Gedimino Baravyko g. 3,0
50072,1732,Bajorų Sodų 17-oji g.,21,Verkiai,Vilnius,25.25069,54.76021,Bajorų Sodų 17-oji g. 21,39
53810,2496,Žaliakalnio Sodų 2-oji g.,36,Naujoji Vilnia,Vilnius,25.39889,54.68804,Žaliakalnio Sodų 2-oji g. 36,39
53448,2315,Eišiškių Sodų 13-oji g.,18,Naujininkai,Vilnius,25.2543,54.62031,Eišiškių Sodų 13-oji g. 18,23
22080,228,Karmelitų g.,3A,Senamiestis,Vilnius,25.2852,54.67645,Karmelitų g. 3A,81
22378,539,Tauragnų g.,5A,Šnipiškės,Vilnius,25.2855,54.71451,Tauragnų g. 5A,51
51848,1979,V. Nagevičiaus g.,3,Žirmūnai,Vilnius,25.29945,54.70806,V. Nagevičiaus g. 3,300
85963,2879,Kazio Ulvydo g.,7,Verkiai,Vilnius,25.28111,54.71938,Kazio Ulvydo g. 7,1256
53192,2186,Juodvarnių Sodų 6-oji g.,1,Antakalnis,Vilnius,25.3806,54.72093,Juodvarnių Sodų 6-oji g. 1,8
22460,627,Vokiečių g.,9,Senamiestis,Vilnius,25.28451,54.67924,Vokiečių g. 9,646
51088,1954,Ožkinių Sodų 14-oji g.,14,Verkiai,Vilnius,25.37334,54.77931,Ožkinių Sodų 14-oji g. 14,32
53172,2176,Gvazdikų Sodų 15-oji g.,2,Antakalnis,Vilnius,25.38596,54.74523,Gvazdikų Sodų 15-oji g. 2,13
28811,867,Aido g.,8,Rasos,Vilnius,25.29797,54.66964,Aido g. 8,6
22425,589,Vaismedžių g.,7,Naujoji Vilnia,Vilnius,25.4093,54.69592,Vaismedžių g. 7,28
22003,147,Gervėčių g.,8A,Senamiestis,Vilnius,25.30217,54.67402,Gervėčių g. 8A,90
26651,2072,Trampolio g.,3B,Paneriai,Vilnius,25.11028,54.62761,Trampolio g. 3B,158
210883,3031,Bernardo Brazdžionio g.,5,Naujininkai,Vilnius,25.30534,54.6147,Bernardo Brazdžionio g. 5,18
50592,1839,Kireniškių g.,4,Fabijoniškės,Vilnius,25.22671,54.74683,Kireniškių g. 4,10
28383,2079,Akmenės g.,12,Paneriai,Vilnius,25.07942,54.63312,Akmenės g. 12,61
28293,860,Zietelos g.,4,Vilkpėdė,Vilnius,25.25166,54.66469,Zietelos g. 4,0
32115,989,Mergelės g.,9,Fabijoniškės,Vilnius,25.23736,54.75518,Mergelės g. 9,34
53828,2505,Viršupio Sodų 7-oji g.,2,Antakalnis,Vilnius,25.36006,54.71058,Viršupio Sodų 7-oji g. 2,12
22507,676,Šviesos g.,4D,Naujamiestis,Vilnius,25.26507,54.68037,Šviesos g. 4D,39
53614,2398,Uosių Sodų 7-oji g.,2A,Naujoji Vilnia,Vilnius,25.38421,54.7076,Uosių Sodų 7-oji g. 2A,23
53768,2475,Kelmijos Sodų 65-oji g.,9,Naujininkai,Vilnius,25.26218,54.59721,Kelmijos Sodų 65-oji g. 9,17
