Upload_Record_ID,Konteinerio_Nr,Konteinerio_RFID,Konteinerio_capacity,Konteinerio_area,Konteinerio_street,Konteinerio_namas,Driver,Automobilis,Pickup_date__time,Weight_kg_,lift_point_latitude,Lift_point_longitude,Data_submission_date__time,Zona,date,season,people_on_street_nearest_avg3
1189698,13-L-106366,4000000ECC2E44,0.12,Vilniaus m.,Žirgo Sodų 3-ioji g.,10,Ecoservice,,7:44:00 AM,0.008,54.7183,25.3363,8:16:00 AM,Vilniaus m. BA2,5/22/2018,Spring,54.66666667
1189682,13-L-141854,4000000EC877B4,0.24,Vilniaus m.,Žirgo Sodų 3-ioji g.,22,Ecoservice,,7:42:00 AM,0.024,54.7184,25.3379,8:14:00 AM,Vilniaus m. BA2,5/4/2021,Spring,27
1189590,13-L-121474,4000000ECC0FA4,0.24,Vilniaus m.,Žirgo Sodų 3-ioji g.,23,Ecoservice,,7:40:00 AM,0.022,54.7184,25.3389,8:12:00 AM,Vilniaus m. BA2,5/1/2018,Winter,34.33333333
1189745,13-L-105965,4000000ECCAB84,0.12,Vilniaus m.,Žirgo Sodų 5-oji g.,12,Ecoservice,,7:50:00 AM,0.012,54.7178,25.3372,8:22:00 AM,Vilniaus m. BA2,5/1/2018,Spring,26.66666667
1192603,13-L-137183,4000000EC75DF0,1.1,Vilniaus m.,Pilkalnio g.,3,Ecoservice,,12:02:00 PM,0.03,54.7099,25.1622,12:34:00 PM,Vilniaus m. BA4,8/18/2020,Spring,222.6666667
1190170,13-L-114999,4000000EC73AC6,1.1,Vilniaus m.,Spaudos g.,8,Ecoservice,,8:15:00 AM,0.015,54.7019,25.2113,8:48:00 AM,Vilniaus m. BA4,5/22/2018,Summer,128.3333333
1189123,13-L-137088,4000000EC74512,1.1,Vilniaus m.,Vido Maciulevičiaus g.,51,Ecoservice,,7:04:00 AM,0.22,54.6898,25.2047,7:36:00 AM,Vilniaus m. BA4,9/4/2020,Autumn,1213
1189131,13-L-105171,4000000EC76E6D,1.1,Vilniaus m.,Vido Maciulevičiaus g.,51,Ecoservice,,7:05:00 AM,0.165,54.6898,25.2047,7:38:00 AM,Vilniaus m. BA4,5/1/2018,Autumn,1213
1189130,13-L-105170,4000000EC726D3,1.1,Vilniaus m.,Vido Maciulevičiaus g.,51,Ecoservice,,7:05:00 AM,0.038,54.6898,25.2047,7:38:00 AM,Vilniaus m. BA4,5/1/2018,Autumn,1213
1189143,13-L-137089,400000338194AA,1.1,Vilniaus m.,Vido Maciulevičiaus g.,51,Ecoservice,,7:07:00 AM,0.015,54.69,25.2038,7:40:00 AM,Vilniaus m. BA4,9/4/2020,Autumn,1213
1189124,13-L-105169,4000000EC70909,1.1,Vilniaus m.,Vido Maciulevičiaus g.,51,Ecoservice,,7:04:00 AM,0.18,54.6898,25.2047,7:36:00 AM,Vilniaus m. BA4,5/1/2018,Autumn,1213
1193790,13-L-131171,4000000EC757F4,1.1,Vilniaus m.,Žaibo g.,15,Ecoservice,,1:51:00 PM,0.035,54.6603,25.1884,2:24:00 PM,Vilniaus m. BA4,1/28/2019,Summer,222.3333333
1193722,13-L-131172,4000000EC6FD98,1.1,Vilniaus m.,Žaibo g.,15,Ecoservice,,1:50:00 PM,0.02,54.6603,25.1884,2:22:00 PM,Vilniaus m. BA4,1/28/2019,Spring,222.3333333
1193721,13-L-131170,4000000EC72687,1.1,Vilniaus m.,Žaibo g.,15,Ecoservice,,1:50:00 PM,0.015,54.6603,25.1884,2:22:00 PM,Vilniaus m. BA4,1/28/2019,Spring,222.3333333
1193723,13-L-131173,4000000EC6EFBA,1.1,Vilniaus m.,Žaibo g.,17,Ecoservice,,1:50:00 PM,0.08,54.6603,25.1884,2:22:00 PM,Vilniaus m. BA4,1/28/2019,Spring,222.3333333
1193627,13-L-131634,4000000EC76F01,0.77,Vilniaus m.,Žaros g.,36A,Ecoservice,,1:39:00 PM,0.015,54.6672,25.1913,2:12:00 PM,Vilniaus m. BA4,9/27/2018,Winter,176.3333333
1189788,13-L-419165,E200471686D06026E1D90113,1.1,Vilniaus m.,Ateities g.,25B,Ekonovus,,8:16:00 AM,0.0185,54.7362,25.2538,8:22:00 AM,Vilniaus m. BA1,5/11/2022,Summer,396.6666667
1189790,13-L-418128,0512021373FEDCBA00012805,1.1,Vilniaus m.,Ateities g.,25B,Ekonovus,,8:16:00 AM,0.025,54.7362,25.2538,8:22:00 AM,Vilniaus m. BA1,6/3/2021,Summer,396.6666667
1188058,13-L-416151,E200001C361801710600961D,1.1,Vilniaus m.,Didlaukio g.,49,Ekonovus,,6:07:00 AM,0.0205,54.7322,25.264,6:12:00 AM,Vilniaus m. BA1,12/21/2021,Autumn,3398.666667
1188059,13-L-414263,E200001C361901952440B289,1.1,Vilniaus m.,Didlaukio g.,49,Ekonovus,,6:07:00 AM,0.0175,54.7322,25.264,6:12:00 AM,Vilniaus m. BA1,9/25/2020,Autumn,3398.666667
1187424,13-L-414203,E200001C3619011524505BD5,1.1,Vilniaus m.,P. Žadeikos g.,1A,Ekonovus,,4:37:00 AM,0.0465,54.7307,25.2393,4:42:00 AM,Vilniaus m. BA1,5/29/2020,Winter,1315
1191671,13-L-419944,E20047045B106026BF1D0111,1.1,Vilniaus m.,P. Žadeikos g.,26,Ekonovus,,10:37:00 AM,0.0265,54.7353,25.2433,10:52:00 AM,Vilniaus m. BA1,9/7/2021,Autumn,3161.333333
1191670,13-L-414255,E200001C361901862600A2D9,1.1,Vilniaus m.,P. Žadeikos g.,26,Ekonovus,,10:37:00 AM,0.0845,54.7353,25.2433,10:52:00 AM,Vilniaus m. BA1,9/16/2020,Autumn,3161.333333
1191344,13-L-203016,E200001706160177172068F0,0.12,Vilniaus m.,Ringės g.,13,Ekonovus,,9:58:00 AM,0.002,54.6092,25.2726,10:12:00 AM,Vilniaus m. BA3,5/12/2018,Autumn,63.33333333
1190668,13-L-216849,0512021373FEDCBA00035509,0.12,Vilniaus m.,Sakalaičių Sodų 2-oji g.,1,Ekonovus,,9:10:00 AM,0.0065,54.6117,25.2708,9:22:00 AM,Vilniaus m. BA3,7/21/2021,Winter,50.33333333
1190408,13-L-204153,E20000170616026618605C6C,0.24,Vilniaus m.,Sakalaičių Sodų 3-ioji g.,23,Ekonovus,,8:57:00 AM,0.0055,54.6136,25.2694,9:02:00 AM,Vilniaus m. BA3,5/12/2018,Spring,49
1191548,13-L-215587,E200001C3619003622200B86,0.24,Vilniaus m.,Salininkų g.,121,Ekonovus,,10:21:00 AM,0.0355,54.6061,25.2705,10:32:00 AM,Vilniaus m. BA3,3/1/2021,Spring,78.33333333
1194541,13-L-214163,E200001C361801990750AFE3,0.12,Vilniaus m.,Sakalaičių Sodų 6-oji g.,47,Ekonovus,,4:08:00 PM,0.0155,54.6154,25.2659,4:22:00 PM,Vilniaus m. BA3,11/9/2020,Summer,88.66666667
1190665,13-L-214841,E200001C361802271060CFED,0.24,Vilniaus m.,Sakalaičių Sodų 2-oji g.,7,Ekonovus,,9:08:00 AM,0.044,54.6122,25.2705,9:22:00 AM,Vilniaus m. BA3,10/13/2020,Winter,40
1194615,13-L-214162,E200001C361801920750A5B8,0.12,Vilniaus m.,Sakalaičių Sodų 4-oji g.,2,Ekonovus,,4:44:00 PM,0.0045,54.6122,25.2678,4:52:00 PM,Vilniaus m. BA3,11/9/2020,Autumn,69
1194571,13-L-218031,0512021373FEDCBA00018927,0.24,Vilniaus m.,Sakalaičių Sodų 5-oji g.,17,Ekonovus,,4:20:00 PM,0.0105,54.6137,25.2667,4:32:00 PM,Vilniaus m. BA3,10/27/2021,Summer,92.33333333
1194197,13-L-212059,E200001D731301981010ADC7,0.12,Vilniaus m.,Sakalaičių Sodų 8-oji g.,11,Ekonovus,,3:15:00 PM,0.0265,54.6146,25.2637,3:22:00 PM,Vilniaus m. BA3,8/31/2020,Summer,64.66666667
1191754,13-L-214095,E200001C361800700770274B,0.24,Vilniaus m.,Salininkų g.,119,Ekonovus,,10:20:00 AM,0.0085,54.6063,25.2708,11:02:00 AM,Vilniaus m. BA3,12/21/2020,Autumn,78.33333333
1194608,13-L-206981,E2000017060D01040770CD8E,0.12,Vilniaus m.,Sakalaičių Sodų 4-oji g.,21,Ekonovus,,4:41:00 PM,0.036,54.6133,25.2681,4:52:00 PM,Vilniaus m. BA3,6/5/2018,Autumn,69
1194383,13-L-213208,E200001C3618013414606787,0.24,Vilniaus m.,Sakalaičių Sodų 4-oji g.,65,Ekonovus,,3:46:00 PM,0.0225,54.6165,25.2688,3:52:00 PM,Vilniaus m. BA3,6/3/2020,Winter,50.66666667
1194567,13-L-219725,E20047015C5060268F310112,0.12,Vilniaus m.,Sakalaičių Sodų 5-oji g.,10,Ekonovus,,4:18:00 PM,0.0095,54.6128,25.2667,4:32:00 PM,Vilniaus m. BA3,5/11/2022,Summer,92.33333333
1194549,13-L-219982,E200471791C06026F2880112,0.24,Vilniaus m.,Sakalaičių Sodų 6-oji g.,8,Ekonovus,,4:14:00 PM,0.048,54.6137,25.2655,4:22:00 PM,Vilniaus m. BA3,4/28/2022,Summer,92.66666667
1194378,13-L-214166,E200001C3618016607508BAB,0.12,Vilniaus m.,Sakalaičių Sodų 7-oji g.,60,Ekonovus,,3:36:00 PM,0.013,54.6201,25.2657,3:52:00 PM,Vilniaus m. BA3,11/9/2020,Winter,48
1194192,13-L-204193,E200001706160255177062F7,0.12,Vilniaus m.,Sakalaičių Sodų 8-oji g.,16,Ekonovus,,3:13:00 PM,0.002,54.6151,25.2637,3:22:00 PM,Vilniaus m. BA3,5/12/2018,Summer,64.66666667
1188200,13-L-309026,E200001C36180118117056AB,5,Vilniaus m.,Sėlių g.,15,Ekonovus,,5:45:00 AM,0.1705,54.6977,25.2526,6:22:00 AM,Vilniaus m. BA5,12/8/2020,Spring,712.6666667
1191190,13-L-211041,E200001B360502302600CB53,0.24,Vilniaus m.,Skaisteros g.,6,Ekonovus,,9:50:00 AM,0.0385,54.6083,25.2715,10:02:00 AM,Vilniaus m. BA3,9/9/2019,Spring,70
1189100,13-L-106362,4000000ECD1172,0.24,Vilniaus m.,Pragiedrulių Sodų 7-oji g.,8,Ecoservice,,7:01:00 AM,0.028,54.7168,25.3386,7:34:00 AM,Vilniaus m. BA2,5/22/2018,Summer,72.66666667
1194308,13-L-134780,4000000EC77202,5,Vilniaus m.,Rolando Jankausko g.,11,Ecoservice,,3:03:00 PM,0.386,54.6907,25.2095,3:36:00 PM,Vilniaus m. BA4,11/19/2018,Autumn,1678.333333
1189985,13-L-112599,4000000ECD0690,0.12,Vilniaus m.,Šatrijos Raganos g.,26,Ecoservice,,8:06:00 AM,0.014,54.72,25.3373,8:38:00 AM,Vilniaus m. BA2,5/28/2018,Winter,62
1194596,13-L-136697,4000003381D863,5,Vilniaus m.,Sausio 13-osios g.,5,Ecoservice,,4:13:00 PM,0.206,54.6914,25.219,4:46:00 PM,Vilniaus m. BA4,6/27/2019,Autumn,1995.333333
1192530,13-L-117437,4000000ECD1527,0.12,Vilniaus m.,Šilo g.,42,Ecoservice,,11:56:00 AM,0.008,54.7029,25.3228,12:28:00 PM,Vilniaus m. BA2,5/1/2018,Winter,590.6666667
1191657,13-L-139394,4000000EC7371B,5,Vilniaus m.,Spaudos g.,9,Ecoservice,,10:13:00 AM,0.104,54.702,25.214,10:46:00 AM,Vilniaus m. BA4,2/7/2020,Summer,128.3333333
1194153,13-L-128493,4000000EC7321E,5,Vilniaus m.,Virginijaus Druskio g.,6,Ecoservice,,2:41:00 PM,0.276,54.6859,25.2024,3:14:00 PM,Vilniaus m. BA4,7/27/2018,Summer,1366.666667
1192030,13-L-133428,4000000EC749A6,5,Vilniaus m.,Viršuliškių g.,20,Ecoservice,,11:06:00 AM,0.25,54.7112,25.2234,11:38:00 AM,Vilniaus m. BA4,10/22/2018,Summer,5151.666667
1194490,13-L-143386,400000338503D1,5,Vilniaus m.,Vytauto Vaitkaus g.,13,Ecoservice,,3:40:00 PM,0.168,54.6994,25.228,4:12:00 PM,Vilniaus m. BA4,6/10/2022,Spring,1087.333333
1193008,13-L-114291,4000000ECD1DFD,0.12,Vilniaus m.,Žiemos g.,2-Jan,Ecoservice,,12:37:00 PM,0.012,54.6881,25.3227,1:10:00 PM,Vilniaus m. BA2,7/23/2018,Spring,93.33333333
1190564,13-L-118398,4000000ECCFDB0,0.12,Vilniaus m.,Žirgo g.,15,Ecoservice,,8:42:00 AM,0.008,54.7211,25.3248,9:14:00 AM,Vilniaus m. BA2,6/4/2018,Summer,464
1190468,13-L-112146,4000000ECCE120,0.12,Vilniaus m.,Žirgo g.,18,Ecoservice,,8:35:00 AM,0.002,54.7213,25.3246,9:08:00 AM,Vilniaus m. BA2,7/23/2018,Spring,464
1190349,13-L-126244,4000000ECD169F,0.12,Vilniaus m.,Žirgo g.,23,Ecoservice,,8:28:00 AM,0.038,54.7208,25.3266,9:00:00 AM,Vilniaus m. BA2,6/25/2018,Winter,464
1190435,13-L-106528,4000000ECD116F,0.12,Vilniaus m.,Žirgo g.,28,Ecoservice,,8:32:00 AM,0.008,54.7209,25.3261,9:04:00 AM,Vilniaus m. BA2,5/22/2018,Spring,464
1189258,13-L-121485,4000000ECD0B7D,0.12,Vilniaus m.,Žirgo g.,73,Ecoservice,,7:13:00 AM,0.01,54.7173,25.3359,7:46:00 AM,Vilniaus m. BA2,5/1/2018,Winter,30.66666667
1189245,13-L-140833,4000000ECCA71B,0.24,Vilniaus m.,Žirgo g.,89,Ecoservice,,7:12:00 AM,0.016,54.7175,25.3385,7:44:00 AM,Vilniaus m. BA2,10/22/2020,Winter,26.66666667
1192127,13-L-120249,4000000ECC2B3F,0.24,Vilniaus m.,Žolyno g.,31B,Ecoservice,,11:17:00 AM,0.028,54.7077,25.3286,11:50:00 AM,Vilniaus m. BA2,5/1/2018,Winter,920.3333333
1188491,13-L-128136,4000000ECEA1CD,0.24,Vilniaus m.,Žolyno g.,91,Ecoservice,,6:20:00 AM,0.014,54.7062,25.3518,6:52:00 AM,Vilniaus m. BA2,8/21/2018,Winter,59.33333333
1188606,13-L-417863,0512021373FEDCBA00037470,5,Vilniaus m.,Fabijoniškių g.,5,Ekonovus,,6:21:00 AM,0.1905,54.7205,25.2494,7:02:00 AM,Vilniaus m. BA1,7/20/2021,Spring,6663.666667
1194222,13-L-311861,E2004718E640602607D0010B,1.1,Vilniaus m.,Saltoniškių g.,9,Ekonovus,,3:10:00 PM,0.0875,54.7007,25.2564,3:22:00 PM,Vilniaus m. BA5,6/9/2022,Summer,421
1194221,13-L-306197,E200001D810502052580BAFA,1.1,Vilniaus m.,Saltoniškių g.,9,Ekonovus,,3:09:00 PM,0.0235,54.7007,25.2564,3:22:00 PM,Vilniaus m. BA5,2/1/2020,Summer,421
1194149,13-L-312355,E20047015E6060268F52010F,1.1,Vilniaus m.,Saltoniškių g.,9,Ekonovus,,3:07:00 PM,0.111,54.7001,25.256,3:12:00 PM,Vilniaus m. BA5,3/14/2022,Summer,421
1194151,13-L-306578,E200001D7313015309107C60,1.1,Vilniaus m.,Saltoniškių g.,9,Ekonovus,,3:08:00 PM,0.0545,54.7007,25.2564,3:12:00 PM,Vilniaus m. BA5,9/29/2020,Summer,421
1194075,13-L-312041,E2004705E7606026D7E20112,1.1,Vilniaus m.,Saltoniškių g.,9,Ekonovus,,2:52:00 PM,0.074,54.7,25.2586,3:02:00 PM,Vilniaus m. BA5,10/28/2022,Spring,564.3333333
1194150,13-L-313804,E200471768606026EFF20109,1.1,Vilniaus m.,Saltoniškių g.,9,Ekonovus,,3:07:00 PM,0.0575,54.7001,25.256,3:12:00 PM,Vilniaus m. BA5,9/11/2020,Summer,421
1194067,13-L-311376,0512021373FEDCBA00036857,1.1,Vilniaus m.,Saltoniškių g.,9,Ekonovus,,2:49:00 PM,0.029,54.7,25.2586,3:02:00 PM,Vilniaus m. BA5,3/15/2022,Spring,564.3333333
1194070,13-L-306375,E200001D81050132252065E2,1.1,Vilniaus m.,Saltoniškių g.,9,Ekonovus,,2:50:00 PM,0.072,54.7,25.2586,3:02:00 PM,Vilniaus m. BA5,5/26/2020,Spring,564.3333333
1194147,13-L-306196,E200001D8105010625804BE5,1.1,Vilniaus m.,Saltoniškių g.,9,Ekonovus,,3:06:00 PM,0.0205,54.7001,25.256,3:12:00 PM,Vilniaus m. BA5,2/1/2020,Summer,421
1194068,13-L-312923,E200470403D06026B9A9010E,1.1,Vilniaus m.,Saltoniškių g.,9,Ekonovus,,2:50:00 PM,0.0425,54.7,25.2586,3:02:00 PM,Vilniaus m. BA5,8/19/2022,Spring,564.3333333
1194071,13-L-306199,E200001D8105018425709A48,1.1,Vilniaus m.,Saltoniškių g.,9,Ekonovus,,2:51:00 PM,0.0225,54.7,25.2586,3:02:00 PM,Vilniaus m. BA5,2/1/2020,Spring,564.3333333
1194146,13-L-311668,E200470395206026B2BE0112,1.1,Vilniaus m.,Saltoniškių g.,9,Ekonovus,,3:05:00 PM,0.025,54.7001,25.256,3:12:00 PM,Vilniaus m. BA5,9/8/2022,Summer,421
1194074,13-L-307047,E200001D731301750920969F,1.1,Vilniaus m.,Saltoniškių g.,9,Ekonovus,,2:52:00 PM,0.078,54.7,25.2586,3:02:00 PM,Vilniaus m. BA5,4/28/2020,Spring,564.3333333
1194072,13-L-310172,E200001C361801950840B009,1.1,Vilniaus m.,Saltoniškių g.,9,Ekonovus,,2:51:00 PM,0.113,54.7,25.2586,3:02:00 PM,Vilniaus m. BA5,4/15/2021,Spring,564.3333333
1187621,13-L-313891,E2004716F9106026E8FD0109,1.1,Vilniaus m.,Slucko g.,8,Ekonovus,,4:32:00 AM,0.035,54.6959,25.2852,5:12:00 AM,Vilniaus m. BA5,3/12/2020,Summer,581.3333333
1187629,13-L-313427,E200470376306026B0CF0111,1.1,Vilniaus m.,Slucko g.,8,Ekonovus,,4:35:00 AM,0.04,54.6959,25.2852,5:12:00 AM,Vilniaus m. BA5,11/4/2022,Summer,581.3333333
1187625,13-L-314262,E200471653106026DE9D010E,1.1,Vilniaus m.,Slucko g.,8,Ekonovus,,4:33:00 AM,0.037,54.6959,25.2852,5:12:00 AM,Vilniaus m. BA5,9/14/2021,Summer,581.3333333
1188439,13-L-304120,E20000175611018014008C11,1.1,Vilniaus m.,Žalgirio g.,90,Ekonovus,,6:00:00 AM,0.0345,54.7033,25.2787,6:42:00 AM,Vilniaus m. BA5,11/30/2019,Autumn,569
1188315,13-L-309383,E200001C3618005411301903,1.1,Vilniaus m.,Žalgirio g.,90,Ekonovus,,5:59:00 AM,0.0355,54.7035,25.2771,6:32:00 AM,Vilniaus m. BA5,2/2/2021,Summer,243
1190678,13-L-203020,E20000170616022516607249,0.12,Vilniaus m.,Sakalaičių Sodų 1-oji g.,8,Ekonovus,,9:17:00 AM,0.0055,54.6119,25.2717,9:22:00 AM,Vilniaus m. BA3,5/12/2018,Winter,50.33333333
1190675,13-L-204479,E20000170616025017506749,0.24,Vilniaus m.,Sakalaičių Sodų 1-oji g.,12,Ekonovus,,9:15:00 AM,0.0245,54.6123,25.2718,9:22:00 AM,Vilniaus m. BA3,7/2/2018,Winter,10.33333333
1190677,13-L-214985,E200001C3618018310409F6B,0.12,Vilniaus m.,Sakalaičių Sodų 1-oji g.,12,Ekonovus,,9:16:00 AM,0.027,54.6121,25.2718,9:22:00 AM,Vilniaus m. BA3,11/24/2020,Winter,32
1190673,13-L-222009,E2004702101060269A6D010D,0.12,Vilniaus m.,Sakalaičių Sodų 1-oji g.,15,Ekonovus,,9:14:00 AM,0.014,54.6126,25.2719,9:22:00 AM,Vilniaus m. BA3,5/12/2018,Winter,10.33333333
1191701,13-L-207155,E2000017571301990850C51A,0.12,Vilniaus m.,Salininkų g.,135,Ekonovus,,10:48:00 AM,0.0095,54.6053,25.2557,10:52:00 AM,Vilniaus m. BA3,11/7/2018,Autumn,246.6666667
1191700,13-L-207499,E20000175713019824301E66,0.12,Vilniaus m.,Salininkų g.,135,Ekonovus,,10:48:00 AM,0.0275,54.6053,25.2557,10:52:00 AM,Vilniaus m. BA3,11/7/2018,Autumn,246.6666667
1194509,13-L-204989,E20000170616019116706FBC,0.24,Vilniaus m.,Sakalaičių Sodų 5-oji g.,61,Ekonovus,,4:05:00 PM,0.0385,54.617,25.2677,4:12:00 PM,Vilniaus m. BA3,5/12/2018,Summer,50.66666667
1194450,13-L-204127,E20000170616020918605C03,0.24,Vilniaus m.,Sakalaičių Sodų 6-oji g.,28,Ekonovus,,3:50:00 PM,0.035,54.6168,25.2661,4:02:00 PM,Vilniaus m. BA3,5/12/2018,Spring,60.66666667
1194546,13-L-217844,0512021373FEDCBA00019314,0.24,Vilniaus m.,Sakalaičių Sodų 6-oji g.,33,Ekonovus,,4:11:00 PM,0.0155,54.6146,25.2657,4:22:00 PM,Vilniaus m. BA3,11/16/2021,Summer,92.33333333
1194199,13-L-214180,E200001C3618014907507C1E,0.12,Vilniaus m.,Sakalaičių Sodų 8-oji g.,12,Ekonovus,,3:16:00 PM,0.008,54.6145,25.2636,3:22:00 PM,Vilniaus m. BA3,11/9/2020,Summer,64.66666667
1194189,13-L-204183,E20000170616007317706188,0.12,Vilniaus m.,Sakalaičių Sodų 8-oji g.,23,Ekonovus,,3:11:00 PM,0.0165,54.6165,25.264,3:22:00 PM,Vilniaus m. BA3,5/12/2018,Summer,60.66666667
1191471,13-L-217196,0512021373FEDCBA00035737,0.24,Vilniaus m.,Salininkų g.,105,Ekonovus,,10:16:00 AM,0.0525,54.6074,25.2728,10:22:00 AM,Vilniaus m. BA3,6/15/2021,Winter,78.33333333
1194047,13-L-201913,E200001706160108161073A6,0.24,Vilniaus m.,Sakalaičių Sodų 9-oji g.,41,Ekonovus,,2:57:00 PM,0.01,54.6197,25.2635,3:02:00 PM,Vilniaus m. BA3,5/12/2018,Spring,50
1191472,13-L-220724,E20047172D906026EC450106,0.24,Vilniaus m.,Salininkų g.,107,Ekonovus,,10:16:00 AM,0.0425,54.6073,25.2727,10:22:00 AM,Vilniaus m. BA3,7/11/2022,Winter,78.33333333
1190956,13-L-314301,E2004715D1C06026D688010B,5,Vilniaus m.,Savanorių pr.,47,Ekonovus,,9:04:00 AM,0.1755,54.6722,25.2444,9:42:00 AM,Vilniaus m. BA5,3/29/2020,Autumn,1073.666667
1191193,13-L-201942,E200001706160055166070EC,0.24,Vilniaus m.,Skaisteros g.,5,Ekonovus,,9:51:00 AM,0.02,54.6083,25.2723,10:02:00 AM,Vilniaus m. BA3,5/15/2018,Spring,70
1191194,13-L-201944,E200001706160035166070CA,0.24,Vilniaus m.,Skaisteros g.,5,Ekonovus,,9:52:00 AM,0.024,54.6083,25.2726,10:02:00 AM,Vilniaus m. BA3,7/2/2018,Spring,63.33333333
1187279,13-L-306414,2.02E+23,5,Vilniaus m.,Švitrigailos g.,3A,Ekonovus,,3:36:00 AM,0.17,54.6799,25.266,4:12:00 AM,Vilniaus m. BA5,1/14/2020,Summer,489.6666667
1191357,13-L-201972,E20000170616027515907971,0.24,Vilniaus m.,Ringės g.,3,Ekonovus,,10:03:00 AM,0.0485,54.6093,25.2705,10:12:00 AM,Vilniaus m. BA3,5/15/2018,Autumn,61.66666667
1191353,13-L-216511,0512021373FEDCBA00035247,0.24,Vilniaus m.,Ringės g.,6,Ekonovus,,10:03:00 AM,0.0105,54.6093,25.2709,10:12:00 AM,Vilniaus m. BA3,4/26/2021,Autumn,61.66666667
1194507,13-L-203027,E20000170616025516806E00,0.24,Vilniaus m.,Sakalaičių Sodų 5-oji g.,67,Ekonovus,,4:03:00 PM,0.0165,54.6177,25.2676,4:12:00 PM,Vilniaus m. BA3,5/12/2018,Summer,49.33333333
1194499,13-L-214850,E200001C361802411060D718,0.12,Vilniaus m.,Sakalaičių Sodų 5-oji g.,86,Ekonovus,,3:59:00 PM,0.006,54.6192,25.2674,4:12:00 PM,Vilniaus m. BA3,11/9/2020,Summer,48
1194454,13-L-214052,E200001C3618018107709F06,0.12,Vilniaus m.,Sakalaičių Sodų 6-oji g.,34,Ekonovus,,3:52:00 PM,0.015,54.6174,25.2663,4:02:00 PM,Vilniaus m. BA3,10/2/2020,Spring,50
1194191,13-L-204188,E200001706160049175065B4,0.12,Vilniaus m.,Sakalaičių Sodų 8-oji g.,19,Ekonovus,,3:12:00 PM,0.0035,54.6157,25.2639,3:22:00 PM,Vilniaus m. BA3,5/12/2018,Summer,64.66666667
1193963,13-L-201917,E200001706160106161073A5,0.12,Vilniaus m.,Sakalaičių Sodų 10-oji g.,6,Ekonovus,,2:38:00 PM,0.003,54.6141,25.2616,2:52:00 PM,Vilniaus m. BA3,5/12/2018,Winter,35
1194611,13-L-214842,E200001C361802161060BE28,0.12,Vilniaus m.,Sakalaičių Sodų 4-oji g.,20,Ekonovus,,4:41:00 PM,0.016,54.6132,25.2681,4:52:00 PM,Vilniaus m. BA3,10/13/2020,Autumn,69
1194195,13-L-204191,E20000170616007316706ED9,0.24,Vilniaus m.,Sakalaičių Sodų 8-oji g.,13,Ekonovus,,3:14:00 PM,0.0245,54.6147,25.2636,3:22:00 PM,Vilniaus m. BA3,5/12/2018,Summer,64.66666667
1193841,13-L-201924,E200001706160012163072E2,0.12,Vilniaus m.,Sakalaičių Sodų 11-oji g.,10,Ekonovus,,2:28:00 PM,0.006,54.6147,25.2607,2:32:00 PM,Vilniaus m. BA3,5/12/2018,Summer,12.66666667
1194331,13-L-214170,E200001C3618016407508BAA,0.24,Vilniaus m.,Sakalaičių Sodų 7-oji g.,35,Ekonovus,,3:32:00 PM,0.026,54.6179,25.2653,3:42:00 PM,Vilniaus m. BA3,11/9/2020,Winter,50
1194613,13-L-222012,E20047020F9060269A65010A,0.24,Vilniaus m.,Sakalaičių Sodų 4-oji g.,15,Ekonovus,,4:43:00 PM,0.0145,54.6129,25.268,4:52:00 PM,Vilniaus m. BA3,1/29/2020,Autumn,69
1194127,13-L-204186,E2000017061600841770619E,0.24,Vilniaus m.,Sakalaičių Sodų 8-oji g.,30A,Ekonovus,,3:09:00 PM,0.016,54.6172,25.2642,3:12:00 PM,Vilniaus m. BA3,5/12/2018,Spring,50
1194125,13-L-216831,0512021373FEDCBA00035527,0.24,Vilniaus m.,Sakalaičių Sodų 8-oji g.,35,Ekonovus,,3:08:00 PM,0.017,54.6178,25.2642,3:12:00 PM,Vilniaus m. BA3,7/5/2021,Spring,50
1194200,13-L-205433,E2000017060D00550550E243,0.12,Vilniaus m.,Sakalaičių Sodų 8-oji g.,5,Ekonovus,,3:16:00 PM,0.023,54.6137,25.2634,3:22:00 PM,Vilniaus m. BA3,5/25/2018,Summer,65
1188013,13-L-312203,E20047189CD060260339010B,5,Vilniaus m.,Saltoniškių g.,21,Ekonovus,,5:22:00 AM,0.15,54.6973,25.2567,6:02:00 AM,Vilniaus m. BA5,12/29/2021,Summer,796.6666667
1190963,13-L-305258,2.02E+23,5,Vilniaus m.,Savanorių pr.,46,Ekonovus,,9:09:00 AM,0.155,54.6728,25.2478,9:42:00 AM,Vilniaus m. BA5,8/27/2020,Autumn,1586.666667
1188787,13-L-309033,E200001C3618008011702E08,5,Vilniaus m.,Sėlių g.,68A,Ekonovus,,6:33:00 AM,0.185,54.6974,25.2412,7:12:00 AM,Vilniaus m. BA5,11/5/2020,Autumn,255.3333333
1192988,13-L-115382,4000000ECC2CF0,0.12,Vilniaus m.,Pikutiškių g.,54,Ecoservice,,12:34:00 PM,0.008,54.7481,25.194,1:06:00 PM,Vilniaus m. BA4,5/1/2018,Spring,82.33333333
1192979,13-L-115366,4000000ECC2CD6,0.24,Vilniaus m.,Pikutiškių g.,8,Ecoservice,,12:31:00 PM,0.026,54.7479,25.1953,1:04:00 PM,Vilniaus m. BA4,5/1/2018,Spring,82.33333333
